Category,Label,2026-Q1,2025-Q4,2025-Q3,2025-Q2,2025-Q1,2024-Q4,2024-Q3,2024-Q2,2024-Q1,2023-Q4,2023-Q3,2023-Q2,2023-Q1,2022-Q4,2022-Q3,2022-Q2,2022-Q1,2021-Q4,2021-Q3,2021-Q2,2021-Q1,2020-Q4,2020-Q3,2020-Q2,2020-Q1,2019-Q4,2019-Q3,2019-Q2,2019-Q1,2018-Q4,2018-Q3,2018-Q2,2018-Q1,2017-Q4,2017-Q3,2017-Q2,2017-Q1,2016-Q4,2016-Q3,2016-Q2,2016-Q1,2015-Q4,2015-Q3,2015-Q2,2015-Q1,2014-Q4,2014-Q3,2014-Q2,2014-Q1,2013-Q4,2013-Q3,2013-Q2,2013-Q1,2012-Q4,2012-Q3,2012-Q2,2012-Q1,2011-Q4,2011-Q3,2011-Q2,2011-Q1
4e_Operating_Metrics,RPO - Value Added Services And Solutions,,2000000000.0,,,,1400000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e_Operating_Metrics,RPO Expected Recognition - 2018-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156000000.0,211000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e_Operating_Metrics,RPO Expected Recognition - 2019-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521000000.0,473000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e_Operating_Metrics,RPO Expected Recognition - 2021-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147000000.0,79000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e_Operating_Metrics,RPO Expected Recognition - 2022-01-01,,,,,,,,,,,,,,1400000000.0,,,,1300000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e_Operating_Metrics,RPO Expected Recognition - 2023-01-01,,,,,,,,,,1500000000.0,,,,,,,,,,,,,,,,,,,,,,21000000.0,23000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e_Operating_Metrics,Operating Measure - Cross-border assessments,3190000000.0,3265000000.0,3313000000.0,2848000000.0,2595000000.0,2706000000.0,2804000000.0,2433000000.0,2238000000.0,2197000000.0,2313000000.0,2050000000.0,1849000000.0,1791000000.0,1804000000.0,1612000000.0,1390000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e_Operating_Metrics,Operating Measure - Domestic assessments,2896000000.0,2773000000.0,2809000000.0,2789000000.0,2658000000.0,2538000000.0,2641000000.0,2596000000.0,2470000000.0,2384000000.0,2460000000.0,2468000000.0,2254000000.0,2215000000.0,2220000000.0,2251000000.0,2108000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e_Operating_Metrics,Operating Measure - Other network assessments,277000000.0,272000000.0,255000000.0,260000000.0,231000000.0,239000000.0,227000000.0,244000000.0,226000000.0,252000000.0,229000000.0,270000000.0,212000000.0,190000000.0,195000000.0,213000000.0,168000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e_Operating_Metrics,Operating Measure - Transaction processing assessments,4224000000.0,4241000000.0,4191000000.0,3971000000.0,3527000000.0,3605000000.0,3587000000.0,3324000000.0,3086000000.0,3164000000.0,3172000000.0,2979000000.0,2752000000.0,2831000000.0,2786000000.0,2572000000.0,2457000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5_KPI_Metrics,Gross Margin (%),100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
5_KPI_Metrics,Operating Margin (%),58.43,55.76,58.84,58.74,57.23,52.58,54.34,57.98,56.77,51.5,58.84,58.32,54.56,54.74,54.07,54.9,57.09,54.2,54.5,51.7,52.88,49.95,54.86,51.18,55.15,54.35,59.44,58.28,56.9,32.41,58.67,52.82,50.98,45.95,57.12,54.14,55.08,49.46,57.99,51.22,55.11,43.98,54.11,52.34,60.58,42.22,57.03,58.4,59.16,43.27,56.27,58.59,58.08,47.44,55.47,53.52,56.88,-0.58,55.12,53.09,55.7
5_KPI_Metrics,Net Margin (%),46.23,46.1,45.65,45.51,45.24,44.63,44.28,46.8,47.43,42.62,48.95,45.38,41.08,43.41,43.42,41.39,50.92,45.61,48.43,45.63,44.0,43.33,39.43,42.58,42.23,47.58,47.19,49.79,47.88,23.61,48.72,42.81,41.68,6.85,42.08,38.55,39.54,33.85,41.11,36.49,39.21,35.36,38.62,38.54,45.74,33.22,40.76,39.32,40.06,29.3,39.63,40.46,40.19,31.93,40.25,38.46,38.79,1.1,39.44,36.47,37.44
5_KPI_Metrics,Metric: Free Cash Flow,2664000000.0,4712000000.0,5304000000.0,4394000000.0,2023000000.0,4584000000.0,4866000000.0,2842000000.0,1294000000.0,3861000000.0,2999000000.0,2465000000.0,1567000000.0,2761000000.0,3579000000.0,2270000000.0,1488000000.0,2961000000.0,2294000000.0,2075000000.0,1319000000.0,2102000000.0,1489000000.0,1275000000.0,1650000000.0,2795000000.0,2136000000.0,1354000000.0,1170000000.0,1209000000.0,2237000000.0,1364000000.0,909000000.0,1701000000.0,1656000000.0,1251000000.0,633000000.0,992000000.0,1325000000.0,955000000.0,983000000.0,1004000000.0,1166000000.0,735000000.0,854000000.0,563000000.0,1315000000.0,676000000.0,519000000.0,1053000000.0,1272000000.0,681000000.0,830000000.0,812000000.0,957000000.0,585000000.0,376000000.0,,,,
5_KPI_Metrics,FCF Margin (%),31.72183853298404,53.508971156029986,61.6600790513834,54.02680437722858,27.90344827586207,61.209774335692344,66.03338309132853,40.82746731791409,20.384373030875867,58.96456933414783,45.905403336904946,39.32046578401659,27.261656228253305,47.464328691765516,62.178596247394026,41.29525195561215,28.798142055351267,56.76763803680982,46.018054162487466,45.82597173144876,31.744885679903728,51.019417475728154,38.80635913474068,38.23088455772114,41.15739585931654,63.3212505663797,47.8173270651444,32.920009725261366,30.084854718436617,31.757289204097717,57.38840430990252,37.21691678035471,25.39106145251397,51.358695652173914,48.734549735138316,40.97608909269571,23.152889539136794,35.99419448476052,46.00694444444444,35.44914625092799,40.188062142273104,39.88875645609853,46.08695652173913,30.753138075313807,38.29596412556054,23.35130651182082,52.81124497991968,28.5472972972973,23.895027624309392,49.52963311382879,57.34896302975654,32.49045801526718,43.54669464847849,42.849604221635886,49.89572471324296,32.142857142857146,21.387940841865756,,,,
5_KPI_Metrics,Metric: Unlevered Free Cash Flow,2813245635.9102244,4844391304.347826,5450113622.724545,4548472388.69863,2171092284.7928553,4742038550.501157,5000199948.266943,2968548362.5285606,1420939291.7369308,3985380608.250527,3127396171.2310557,2575604751.61987,1676236593.059937,2864811913.240531,3676617187.5,2362691208.005718,1592367111.4316626,3052013815.0903296,2388296875.0,2163376109.76594,1408313242.0091324,2188450645.7564573,1571958224.543081,1359863905.3254437,1708790639.1545043,2849303030.3030305,2188408839.7790055,1395464073.0448592,1208879709.4870632,1243776131.6872427,2277261484.09894,1403184183.1425598,944582917.3599557,1707271563.342318,1681905797.1014493,1279195945.945946,661524357.2395128,1013350114.416476,1341676056.3380282,970843223.4432235,997345549.7382199,1014419512.195122,1176839497.0414202,747616438.3561643,866940298.5074627,575726911.6186693,1322873765.867419,686171158.04807,523074941.4519906,1057787047.2008781,1269897129.1866028,684438767.2343876,833475499.092559,816737136.4653244,959896810.5065666,587158273.381295,380092000.0,,,,
5_KPI_Metrics,Metric: Total Debt,18960000000.0,19833000000.0,18983000000.0,18970000000.0,18802000000.0,18986000000.0,18358000000.0,15605000000.0,15629000000.0,16456000000.0,15566000000.0,15620000000.0,15568000000.0,14793000000.0,14534000000.0,14481000000.0,14646000000.0,14673000000.0,13861000000.0,13899000000.0,13870000000.0,13523000000.0,12574000000.0,12498000000.0,12466000000.0,9289000000.0,8219000000.0,8224000000.0,6705000000.0,6334000000.0,6358000000.0,5858000000.0,6469000000.0,5424000000.0,5393000000.0,5326000000.0,5216000000.0,5180000000.0,3326000000.0,3306000000.0,3333000000.0,3268000000.0,1495000000.0,1495000000.0,1495000000.0,1494000000.0,1494000000.0,1494000000.0,1494000000.0,0.0,,,,,,,,,,,
5_KPI_Metrics,Metric: Total Lease Liabilities,,833000000.0,,,,760000000.0,,,,775000000.0,,,,770000000.0,,,,772000000.0,,,,851000000.0,,,,762000000.0,484000000.0,418000000.0,406000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5_KPI_Metrics,Metric: Net Cash (Debt),-10741000000.0,-8935000000.0,-8335000000.0,-9603000000.0,-8501000000.0,-7848000000.0,-5053000000.0,-6441000000.0,-6078000000.0,-5399000000.0,-6222000000.0,-6755000000.0,-6366000000.0,-5197000000.0,-4346000000.0,-5891000000.0,-4982000000.0,-4298000000.0,-4510000000.0,-4732000000.0,-3766000000.0,-621000000.0,230000000.0,1194000000.0,344000000.0,368000000.0,-2367000000.0,-1724000000.0,469000000.0,3699000000.0,2135000000.0,1887000000.0,1799000000.0,4017000000.0,2030000000.0,1633000000.0,2444000000.0,3155000000.0,3653000000.0,3141000000.0,2875000000.0,3470000000.0,5484000000.0,3582000000.0,4301000000.0,4881000000.0,5500000000.0,4220000000.0,5068000000.0,6295000000.0,,,,,,,,,,,
5_KPI_Metrics,Metric: ROE % (Annualised),231.0026777744719,52.414149238316554,198.35837858315443,188.01117602235203,195.9378733572282,51.29700690713738,174.6086956521739,174.6916890080429,165.30332143837495,40.01433691756272,201.13207547169813,204.78675544358467,175.3434831043446,39.72624292007552,155.62821111630078,145.92687620269405,148.18361025063362,32.22267370987403,142.56607116491952,126.36085626911316,113.80544747081711,27.51233045622688,103.34699453551912,87.41151123422591,124.87553014936381,35.490958255872904,169.48743718592965,162.70109235352533,143.5067437379576,16.592838685861942,131.055900621118,118.8861526804319,105.51626591230551,4.129525195561215,88.43537414965986,80.09527050017013,76.69386307201135,16.414496833216045,75.78812610017603,66.99608110410632,69.60624206133188,14.68162322665787,62.05144490314386,57.24052206339342,64.41427218187559,11.737983587338805,62.003665241295046,58.98004434589801,52.90361812100942,8.312208138759173,45.852895148669795,48.257220088206005,45.35227945529899,8.731418675133497,,,,0.3232941977199251,,,
5_KPI_Metrics,Metric: Effective Tax Rate %,19.326683291770575,16.735028712059062,21.444288857771554,20.783390410958905,18.63061275117837,14.109483423284502,15.597516813243661,17.28865194211729,15.37380550871276,15.959048479373683,14.969423025791013,23.191144708423327,17.245005257623554,18.258336031078017,18.65234375,18.69192280200143,5.120807789397764,15.727948990435706,14.275568181818182,16.626311541565777,16.5296803652968,17.666051660516604,20.99216710182768,15.976331360946746,14.796175138399597,15.151515151515152,16.811365430149962,18.69789599047241,15.478892419428053,26.008230452674898,16.12190812720848,18.366285119667015,17.249029395452027,84.70350404312669,25.98343685300207,27.7027027027027,26.860622462787553,28.832951945080094,27.49540722596448,27.985347985347985,28.272251308900525,13.170731707317074,27.736686390532544,25.7856567284448,23.88059701492537,20.456802383316784,28.42031029619182,32.19227967953387,32.08430913348946,31.613611416026345,29.904306220095695,31.22465531224655,30.490018148820326,32.32662192393736,27.5797373358349,28.05755395683453,31.8,,,,
6_Disclosures,Revenue - Accounting Standards Update201409 - Difference Between Revenue Guidance In Effect Before And After Topic606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167000000.0,100000000.0,105000000.0,107000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Revenue - Calculated Under Revenue Guidance In Effect Before Topic606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3640000000.0,3798000000.0,3560000000.0,3473000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Revenue - Marketable Securities,0.0,-168000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Revenue - Nonmarketable Securities,-1000000.0,-13000000.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,General & Administrative - Accounting Standards Update201409 - Difference Between Revenue Guidance In Effect Before And After Topic606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,0.0,-5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,General & Administrative - Calculated Under Revenue Guidance In Effect Before Topic606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235000000.0,1154000000.0,1299000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,"Derivative, Gain (Loss) on Derivative, Net - Cash Flow Hedging - Interest Rate Risk",,,,,,,,,,,,,,,,,,,,,,,,,-136000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,"Derivative, Gain (Loss) on Derivative, Net - Foreign Exchange Contract",20000000.0,,-19000000.0,60000000.0,-20000000.0,,1000000.0,-1000000.0,72000000.0,,-4000000.0,10000000.0,15000000.0,-4000000.0,13000000.0,12000000.0,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4000000.0,12000000.0,29000000.0,34000000.0,-23000000.0,4000000.0,25000000.0,-3000000.0,-10000000.0,,,,
6_Disclosures,"Derivative, Gain (Loss) on Derivative, Net - Foreign Exchange Contract - General And Administrative Expense",,,,,,,,,,,,,,,13000000.0,12000000.0,1000000.0,-5000000.0,-2000000.0,-7000000.0,4000000.0,-32000000.0,-11000000.0,-24000000.0,107000000.0,-36000000.0,17000000.0,-15000000.0,-5000000.0,5000000.0,13000000.0,56000000.0,-21000000.0,-10000000.0,-20000000.0,-17000000.0,-28000000.0,36000000.0,-6000000.0,8000000.0,-44000000.0,-6000000.0,35000000.0,-11000000.0,33000000.0,1000000.0,-53000000.0,-22000000.0,-4000000.0,10000000.0,26000000.0,35000000.0,-23000000.0,7000000.0,25000000.0,-4000000.0,-6000000.0,,,,
6_Disclosures,"Derivative, Gain (Loss) on Derivative, Net - Foreign Exchange Contract - Sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2000000.0,3000000.0,-1000000.0,0.0,-3000000.0,0.0,1000000.0,-4000000.0,,,,
6_Disclosures,"Derivative, Gain (Loss) on Derivative, Net - Payment Solutions",58000000.0,-181000000.0,26000000.0,41000000.0,1000000.0,-114000000.0,16000000.0,5000000.0,28000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,"Equity Securities, FV-NI And Without Readily Determinable Fair Value, Gain (Loss) - Payment Solutions",66000000.0,-72000000.0,-41000000.0,-4000000.0,29000000.0,-98000000.0,62000000.0,13000000.0,-6000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,"Gain (Loss) on Derivative Instruments, Net, Pretax - Cash Flow Hedging - Interest Rate Risk",,,,,,,,,,,,,,,,,,,,,,,,,-175000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Marketing Expense - Accounting Standards Update201409 - Difference Between Revenue Guidance In Effect Before And After Topic606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38000000.0,27000000.0,59000000.0,40000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Marketing Expense - Calculated Under Revenue Guidance In Effect Before Topic606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175000000.0,208000000.0,176000000.0,184000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Litigation & Settlement Charges - Canadian Merchant Litigation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000000.0,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Litigation & Settlement Charges - European Commission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Litigation & Settlement Charges - Pan European Merchant Litigation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000000.0,,70000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Litigation & Settlement Charges - Scenario Forecast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000000.0,0.0,20000000.0,770000000.0,,,
6_Disclosures,Litigation & Settlement Charges - UK Merchant Lawsuit Settlement,,,,,,,,,,,,20000000.0,,,-208000000.0,,,,27000000.0,67000000.0,,,,22000000.0,,,,,,,23000000.0,15000000.0,19000000.0,,,,,10000000.0,,107000000.0,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Litigation & Settlement Charges - UK Prepaid Cards Matter,,,,,,,,,,,,,,,,,,,,,,45000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Litigation & Settlement Charges - US Merchant Lawsuit Settlement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210000000.0,,,,,,,,,,,,,,,,,,,,,,770000000.0,,20000000.0,,770000000.0,,,
6_Disclosures,Litigation & Settlement Charges - US Merchant Litigation Class Litigation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Litigation & Settlement Charges - US Merchant Litigation Opt Out Merchants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95000000.0,,,,,,,,,,,
6_Disclosures,Interest Expense - Payment Solutions,185000000.0,159000000.0,186000000.0,195000000.0,182000000.0,184000000.0,159000000.0,153000000.0,150000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Interest Income - Payment Solutions,-81000000.0,564000000.0,-81000000.0,-70000000.0,-88000000.0,558000000.0,-76000000.0,-60000000.0,-95000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Other Income / (Expense) - Payment Solutions,75000000.0,143000000.0,2000000.0,16000000.0,5000000.0,1000000.0,7000000.0,9000000.0,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Pretax Income - Accounting Standards Update201409 - Difference Between Revenue Guidance In Effect Before And After Topic606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000000.0,72000000.0,46000000.0,72000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Pretax Income - Calculated Under Revenue Guidance In Effect Before Topic606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090000000.0,2192000000.0,1876000000.0,1731000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Pretax Income - Payment Solutions,4812000000.0,4876000000.0,4999000000.0,4672000000.0,4031000000.0,3891000000.0,3866000000.0,3939000000.0,3558000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Income Tax Expense - Accounting Standards Update201409 - Difference Between Revenue Guidance In Effect Before And After Topic606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25000000.0,14000000.0,14000000.0,14000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Income Tax Expense - Accounting Standards Update201609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9000000.0,-9000000.0,-11000000.0,-20000000.0,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Income Tax Expense - Calculated Under Revenue Guidance In Effect Before Topic606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291000000.0,351000000.0,339000000.0,297000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Net Income - Parent,,,,,,0.0,2000000.0,2000000.0,1000000.0,1000000.0,2000000.0,1000000.0,3000000.0,-2000000.0,1000000.0,2000000.0,2000000.0,1000000.0,2000000.0,1000000.0,1000000.0,6000000.0,0.0,3000000.0,-2000000.0,15000000.0,-2000000.0,-2000000.0,-2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Net Income - Retained Earnings,,,,,,0.0,2000000.0,2000000.0,1000000.0,1000000.0,2000000.0,1000000.0,3000000.0,-2000000.0,1000000.0,2000000.0,2000000.0,1000000.0,2000000.0,1000000.0,1000000.0,6000000.0,0.0,3000000.0,-2000000.0,15000000.0,-2000000.0,-2000000.0,-2000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Net Income to Noncontrolling Interest - Noncontrolling Interest,6000000.0,6000000.0,6000000.0,4000000.0,5000000.0,5000000.0,4000000.0,4000000.0,3000000.0,3000000.0,4000000.0,3000000.0,2000000.0,4000000.0,3000000.0,3000000.0,3000000.0,-1000000.0,11000000.0,0.0,-1000000.0,-37000000.0,-32000000.0,-3000000.0,-1000000.0,2000000.0,1000000.0,-5000000.0,1000000.0,-2000000.0,1000000.0,6000000.0,1000000.0,-3000000.0,0.0,1000000.0,1000000.0,2000000.0,2000000.0,0.0,2000000.0,-3000000.0,1000000.0,1000000.0,1000000.0,13000000.0,1000000.0,-37000000.0,0.0,0.0,0.0,0.0,1000000.0,,,,,,,,
6_Disclosures,Shares Outstanding Diluted - Accounting Standards Update201609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,1000000.0,1000000.0,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Net Income (CF) - Accounting Standards Update201409 - Difference Between Revenue Guidance In Effect Before And After Topic606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,58000000.0,32000000.0,58000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Net Income (CF) - Calculated Under Revenue Guidance In Effect Before Topic606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799000000.0,1841000000.0,1537000000.0,1434000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Net Income (CF) - Noncontrolling Interest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
6_Disclosures,Net Income (CF) - Parent,3882000000.0,4060000000.0,3927000000.0,3701000000.0,3280000000.0,3342000000.0,3263000000.0,3258000000.0,3011000000.0,2791000000.0,3198000000.0,2845000000.0,2361000000.0,2525000000.0,2499000000.0,2275000000.0,2631000000.0,2379000000.0,2414000000.0,2066000000.0,1828000000.0,1785000000.0,1513000000.0,1420000000.0,1693000000.0,2100000000.0,2108000000.0,2048000000.0,1862000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Net Income (CF) - Payment Solutions,3882000000.0,4060000000.0,3927000000.0,3701000000.0,3280000000.0,3342000000.0,3263000000.0,3258000000.0,3011000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Net Income (CF) - Retained Earnings,3882000000.0,4060000000.0,3927000000.0,3701000000.0,3280000000.0,3342000000.0,3263000000.0,3258000000.0,3011000000.0,2791000000.0,3198000000.0,2845000000.0,2361000000.0,2525000000.0,2499000000.0,2275000000.0,2631000000.0,2379000000.0,2414000000.0,2066000000.0,1828000000.0,1785000000.0,1513000000.0,1420000000.0,1693000000.0,2100000000.0,2108000000.0,2048000000.0,1862000000.0,899000000.0,1899000000.0,1569000000.0,1492000000.0,227000000.0,1430000000.0,1177000000.0,1081000000.0,933000000.0,1184000000.0,983000000.0,959000000.0,890000000.0,977000000.0,921000000.0,1020000000.0,801000000.0,1015000000.0,931000000.0,870000000.0,623000000.0,879000000.0,848000000.0,766000000.0,,,,,,,,
6_Disclosures,Gain/Loss on Investments (CF) - Marketable Securities,-45000000.0,-97000000.0,,,-32000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Gain/Loss on Investments (CF) - Nonmarketable Securities,-21000000.0,-5000000.0,,,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Operating Cash Flow - Accounting Standards Update201609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,46000000.0,0.0,-1000000.0,2000000.0,50000000.0,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Acquisitions - Series Of Individually Immaterial Business Acquisitions,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Share Repurchases - A2013Share Repurchase Plan - Common Class A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344000000.0,,,,,,,,,
6_Disclosures,Dividends Paid - Parent,771000000.0,777000000.0,684000000.0,687000000.0,692000000.0,693000000.0,607000000.0,611000000.0,615000000.0,616000000.0,536000000.0,538000000.0,541000000.0,545000000.0,472000000.0,474000000.0,477000000.0,480000000.0,433000000.0,434000000.0,434000000.0,439000000.0,398000000.0,402000000.0,402000000.0,402000000.0,334000000.0,335000000.0,337000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Dividends Paid - Retained Earnings,771000000.0,777000000.0,684000000.0,687000000.0,692000000.0,693000000.0,607000000.0,611000000.0,615000000.0,616000000.0,536000000.0,538000000.0,541000000.0,545000000.0,472000000.0,474000000.0,477000000.0,480000000.0,433000000.0,434000000.0,434000000.0,439000000.0,398000000.0,402000000.0,402000000.0,402000000.0,334000000.0,335000000.0,337000000.0,339000000.0,259000000.0,260000000.0,262000000.0,262000000.0,234000000.0,235000000.0,236000000.0,237000000.0,208000000.0,209000000.0,209000000.0,211000000.0,180000000.0,181000000.0,183000000.0,185000000.0,128000000.0,126000000.0,130000000.0,132000000.0,72000000.0,72000000.0,73000000.0,,,,,,,,
6_Disclosures,Financing Cash Flow - Accounting Standards Update201609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,46000000.0,0.0,-1000000.0,2000000.0,50000000.0,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Business Segment Disclosure - Income Tax Expense - Payment Solutions,930000000.0,816000000.0,1072000000.0,971000000.0,751000000.0,549000000.0,603000000.0,681000000.0,547000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Debt Issued - Notes Issued2024USD - Senior Notes,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_Disclosures,Income - Accumulated Defined Benefit Plans Adjustment Including Portion Attributable To Noncontrolling Interest,0.0,-6000000.0,0.0,0.0,0.0,17000000.0,0.0,2000000.0,0.0,-13000000.0,0.0,0.0,0.0,-31000000.0,0.0,0.0,0.0,43000000.0,0.0,0.0,0.0,-10000000.0,0.0,0.0,0.0,-18000000.0,0.0,-1000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
